Goal,Category,BodyPart,Level,Equipment,Workout,Sets,Reps per Set
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Beginner,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Beginner,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Lose Weight,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Lose Weight,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell press,3-4,8-12
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Decline dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Chest flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Cable crossovers,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Dumbbell flyes,3-4,10-15
Gain Muscle,Home,Chest,Intermediate,Body Only,Incline dumbbell press,3-4,8-12
